Neff Omegabh2 1/Omegabh2 Yp(CMB) Yp DoH He3 Li7 param log_likelihood
3.233325232755398 6.053059432271115 0.1652057131090812 0.2479220497788412 0.2492564890065256 2.437347350511081 1.013014777877896 5.723187480813631 0.0009943086110078 -7.622810487434901
3.088853362413313 5.782636168215505 0.172931509247727 0.2459637269230132 0.247291091367703 2.520587588468215 0.947960964042698 4.891121970631358 0.0002401383369909 -0.4663518671488703
3.108831235490704 5.820030705927168 0.1718203993290949 0.2461547207279868 0.2474827775956594 2.454387833875302 1.026757777082111 4.785499835603175 0.0003467657614776 -5.173371143799566
3.179323784063334 5.951978909793165 0.1680113480164785 0.2469799583545561 0.2483110009892271 2.467640717544407 1.002349569671358 5.272113626700256 0.000716930205607 -3.962080797591301
3.092304029350597 5.78909511505652 0.1727385679670659 0.246003571561431 0.2473310805008888 2.411807747178718 0.8459116544467058 3.812323260620489 0.0002586107425301 -10.92215121549781
3.394888306483979 6.355477048552189 0.1573446009419238 0.2497355640115971 0.2510765057449071 2.537707643966877 0.8539482196665512 5.282136151538147 0.0017941316497495 -1.297201239198659
3.233483760426152 6.053356166676909 0.1651976147554137 0.2478703870469554 0.2492046403415255 2.337397230454486 0.8933239826159377 5.561729224832887 0.0009951152131991 -26.57742042829859
3.14086471819204 5.879991014807626 0.1700682870912034 0.2470068099100656 0.2483379495311865 2.319938485763774 1.354092648984744 7.187531997137365 0.0005161355731142 -30.87589699854416
3.264381650044928 6.111191343889698 0.1636342152827295 0.2485928399489707 0.249929689855976 2.398161173519605 1.051533861838288 5.530257256534286 0.0011514833502099 -13.88776681110729
3.136588511801706 5.871986799258357 0.1703001103691687 0.2471088600328046 0.2484403681592826 2.319107115200637 1.098615194669871 6.317628481623117 0.0004936390330574 -31.12410317783773
3.217383040376906 6.023218619511997 0.1660241912456135 0.2481015400246311 0.2494366249360324 2.327874605887974 1.034797786184959 5.525536767754857 0.0009129657533601 -29.0813507130248
3.133824651978472 5.86681339964035 0.170450282271003 0.2471016145763658 0.2484330965442667 2.287175943707087 1.021605895201737 5.79325505346823 0.0004790803179184 -40.38125097473456
3.139749103578581 5.877902803880882 0.1701287063371907 0.2472832639501614 0.2486154015069132 2.238708726834375 1.025061338539661 5.467021895387716 0.0005102701212625 -56.79587544381908
3.228497529582993 6.044022868546861 0.1654527161377908 0.2481100749468734 0.2494451905495884 2.445894215763169 1.127087455269506 5.77939701056625 0.0009697233671262 -6.614879416608551
3.197815814539541 5.986592461637218 0.1670399323835916 0.247876005589955 0.2492102791074043 2.370703142948851 0.992904509025367 6.71217051631574 0.0008125062116235 -18.93787095468836
3.328789768570275 6.231751873339679 0.1604685199804155 0.2495570945723751 0.2508973984845819 2.406680323813756 0.8552668570833184 4.35230153468115 0.0014721714390672 -12.85979944688684
3.219092197156876 6.026417840958641 0.1659360546166389 0.248335919725626 0.2496718470789107 2.369223076716244 0.9770736558309006 5.882300758961441 0.0009217085103291 -19.40815571276594
3.350087713062869 6.271617936107532 0.1594484884423059 0.2498989257962194 0.2512404509572268 2.335001189927665 0.9265717712555274 5.184598450546495 0.0015766870001056 -28.05357490068016
3.306986404631427 6.190939805395232 0.161526364563992 0.2498211969992175 0.2511624446086334 2.149789780438998 1.146592193801933 6.219384505092743 0.0013643971273116 -95.09392130256478
3.150548622004804 5.898117382675803 0.1695456253443246 0.2477954384576129 0.2491294219455862 2.393646465981525 1.080674395503032 6.72958732726127 0.0005669548577276 -14.41588928675018
3.145677985191746 5.889000504720818 0.1698081022744635 0.2476795542492158 0.2490131204080709 2.29713431511128 1.059210583643854 5.210733793442779 0.0005414170786158 -37.51711808651931
3.251757913009365 6.08756201199059 0.1642693738528352 0.2490752160909762 0.2504137955614311 2.209334259439321 1.184946660141302 7.607566545685594 0.0010877985626432 -68.70988128681223
3.050720107108223 5.711258574206275 0.175092755302009 0.2465126367756434 0.2478419898098216 2.249752430542145 1.098646252957147 5.762246020873442 3.443543502202245e-05 -52.65750593341679
3.054490686810822 5.71831631350512 0.1748766499044954 0.2468616651958654 0.2481922804383517 2.060816889714805 0.9452721010109236 8.029723654528635 5.49040774776714e-05 -140.7240643460057
3.071474248227378 5.750106024424723 0.1739098367494965 0.2467933393784119 0.2481237076687096 2.254112651389665 1.064043918059641 6.982084441193354 0.0001467470835197 -51.17926426185978
3.329562313877523 6.233197943448662 0.1604312921028025 0.2500835186773405 0.2514257026291303 2.262722995111783 0.9740903873994472 5.420862506804852 0.0014759756456192 -49.48170154155704
3.188967400638115 5.970029914298864 0.1675033482838826 0.2481932123902185 0.2495286268978404 2.324155357346727 0.9675724575817364 7.686233549206912 0.0007668507616009 -30.09069612556171
3.314356856663772 6.20473599114187 0.1611672118568203 0.2498764576540087 0.2512179025953842 2.302365337782334 1.059163864012358 6.125604464569776 0.0014009179551988 -36.90143390378803
3.100606722601329 5.804636074958653 0.1722760888170105 0.2474724100935518 0.248805229791913 2.102171303517103 1.017228444251448 7.721425963637838 0.000302962589411 -117.9808427498427
3.220670225244504 6.029371614409834 0.1658547629756408 0.2487735570594677 0.2501110553206443 2.311794262625057 0.9409934695050164 5.95099705471269 0.0009297750664232 -33.68154745671729
3.050060040329234 5.710023066983169 0.1751306410270492 0.2467330247887059 0.2480631750263214 2.202785232910017 1.059121761260714 6.644122546946501 3.084914356277289e-05 -70.60906931243005
3.130940138978948 5.861414162178304 0.1706072924265712 0.2477961312459977 0.2491301172283018 2.307143667665137 0.9978529392899628 4.88131497723201 0.0004638705617996 -34.63831244244972
3.241446392619938 6.068260741570708 0.1647918641909181 0.2493262536774566 0.2506657319227644 2.268086755224166 1.083684633309256 6.723626513539797 0.001035572578015 -47.28986226806557
3.189829344076979 5.971643308002061 0.1674580929272836 0.2485077130298028 0.2498442573665869 2.335788886976197 1.039552217538156 7.739995452583309 0.0007713044199404 -27.20563581853736
3.20191586457805 5.994266978481708 0.1668260695744471 0.2487781538062751 0.2501156685529647 2.177562757096288 0.80070963660326 5.225216413303767 0.0008336135755403 -81.93682766807378
3.148784089893438 5.894814523883695 0.1696406215917999 0.248082395657431 0.2494174117224801 2.233526377666335 1.206040301089874 7.839143845810828 0.0005577081428161 -58.94978763143154
3.135112123892041 5.869223292605117 0.1703802956789772 0.2478723502271369 0.2492066105878531 2.191047636011695 1.012956714327591 7.237134394330369 0.0004858640956416 -75.78658685100741
3.251020765119784 6.086182206234709 0.164306615561985 0.2493049616673785 0.2506443637173107 2.188949151394255 0.9668092649822132 5.314361924183782 0.001084071524986 -77.24862519123984
3.19750821206196 5.986016688161327 0.167055999355585 0.2485425601006397 0.2498792295364938 2.297053655959539 0.917962879698608 5.763776971199948 0.0008109214284533 -37.83940406663893
3.183502607880402 5.959800866792664 0.1677908410618024 0.2485078898463858 0.2498444348179758 2.176673846387383 0.9680643114832688 6.286521779593365 0.0007385827093658 -82.21838355947217
3.15912850774086 5.914177255267441 0.1690852263701352 0.2480767454626918 0.2494117412076876 2.232806787081648 0.8677469427539849 6.778897984519301 0.0006118334499579 -59.21638171341649
3.046702753787644 5.70373892827083 0.175323592572489 0.2466053611899622 0.247935049718615 2.161585398148839 1.098694091744256 8.37582310782795 1.259551837975309e-05 -88.45733584935584
3.337961860242113 6.248920433932461 0.1600276416658897 0.2502937458477756 0.2516366794800405 2.226039841655359 1.010310773250414 7.904507495862624 0.0015172735809626 -62.80266738217468
3.307141395198706 6.191229920328332 0.16151879559772 0.2499740735770909 0.2513158669909644 2.22252600492216 1.012974018543815 5.696133155018343 0.001365166038297 -63.96868050087085
3.380196256094381 6.327975998151078 0.1580284122904673 0.2509380853181851 0.252283312742091 2.271502264736446 1.135611602101989 8.091333291636783 0.0017231779079351 -47.08319462029665
3.169554320823881 5.933692356189024 0.1685291282344575 0.248421241821433 0.249757475655981 2.163583908538591 0.8972977286624692 5.646216413593851 0.0006661839125115 -88.0509254805192
3.350265546694063 6.271950810081696 0.1594400259633054 0.2508847207846892 0.2522297584620705 2.158446899680104 0.7951666470671962 5.164207211368484 0.0015775566208319 -91.68221590514575
3.157941762967272 5.911955899942994 0.1691487583677075 0.2484222332683753 0.249758470663636 2.299443550538689 0.8577578030339196 4.746516751121669 0.0006056345295948 -37.08596144575414
3.340928490939647 6.254473452731236 0.1598855615197015 0.2509034383944657 0.2522485426300968 2.142213651450938 1.056931834865517 6.919604070306398 0.0015318314016039 -99.35111861718283
3.160467593178599 5.916683762820528 0.1690135961438122 0.2487289065679095 0.2500662446812921 2.160158575225967 1.010632948701493 6.342190364091329 0.0006188257845088 -89.74174138964693
3.228003520368916 6.04309817520747 0.1654780331225826 0.2496574751118645 0.2509981378242918 2.26090667927844 0.9654781439696902 6.127365253003766 0.0009672051857892 -49.86705826652398
3.171727798696363 5.937760687147367 0.1684136583955899 0.2491754885199649 0.250514427098379 2.007948894453001 0.9163554336405488 6.883849178641967 0.0006774887203541 -173.7248933747428
3.099537035442482 5.802633836775088 0.1723355338505672 0.2482302850061431 0.2495658327693142 2.052950444017554 1.097348262746499 8.082273808160537 0.0002972559579164 -145.6956197162673
3.154714010085295 5.905914175555844 0.1693217968081772 0.2489065651924307 0.2502445403437861 2.016146978490307 0.900802292499648 5.989380020213824 0.0005887597110345 -168.3894230817559
3.193816655615479 5.979106795825365 0.1672490614648669 0.249523576728489 0.2508637608022737 1.98420427863592 0.998028667085892 7.297760078528658 0.0007918893105569 -189.4477728636157
