Neff Omegabh2 1/Omegabh2 Yp(CMB) Yp DoH He3 Li7 param log_likelihood
3.235749906933764 6.057851231188472 0.1650750343375159 0.2470523318303705 0.2483836358506832 2.73247938851553 0.9268163423377426 4.449324980810952 0.0043019468958027 -20.68739460523413
3.362172830188155 6.294646644303069 0.1588651526460256 0.2485554639152868 0.249892179670701 2.765225281123652 1.155565554386516 6.598854168892946 0.006937507762009 -29.01518120528236
3.41798209920085 6.399177296736644 0.1562700881111647 0.2490932751678607 0.2504319193243671 2.739102575678266 1.264389824867703 4.880990882052869 0.0080538169049267 -22.87101786797906
3.059168416664718 5.727092539126819 0.1746086680402173 0.2454617249033555 0.2467872669067558 2.65278280029972 1.126829939142523 5.211691389039915 0.0003468583998588 -6.664638674045326
3.173458915585614 5.941174588563162 0.1683168850020016 0.2466732353254915 0.2480031693573125 2.630523366858099 1.234606635420879 5.980155873053837 0.0029451187365428 -4.303074173604443
3.127651388014547 5.855371602931954 0.1707833537839462 0.2464375794605806 0.247766660832737 2.446427523634454 1.123830166206848 6.418849934880175 0.0019211648974555 -6.128382006077189
3.133104207681508 5.865585449429402 0.1704859657440126 0.2462227446453221 0.2475510479982249 2.475187504497667 1.101995441628344 5.000950680810291 0.0020442520691675 -3.149074742354251
3.090133607131331 5.785095412840062 0.1728579960462696 0.2458706169431374 0.2471976436398025 2.404048862788526 0.9998576296237917 5.576224935264443 0.0010653036918012 -12.19135319646946
3.278145606609875 6.137261033808406 0.1629391343290252 0.2477483608762319 0.2490821748488795 2.702662549259603 0.9818891106729796 5.347763674126806 0.0052029219513216 -14.82560088324295
3.105978661529415 5.814775574736453 0.171975682835416 0.2461823024816943 0.2475104593000931 2.520321234537016 1.117597754091763 7.018914046231553 0.0014286922743012 -0.5008185672958057
3.140975628297084 5.880329622744403 0.1700584940225325 0.2465604780481004 0.2478900041964773 2.502981656437048 1.135652991003105 6.077372533454853 0.0022213569301649 -1.287253486748571
3.18086427262242 5.955045599544076 0.167924826650624 0.2468236797311167 0.2481541576898001 2.559866228693927 0.965421670931482 5.112732556078226 0.0031085387317841 -0.2831855525708551
3.288769041179995 6.15715924956871 0.162412560641508 0.2481347767785272 0.2494699812023598 2.416881168938482 1.091143436587711 6.223130949226744 0.0054259230733471 -10.6118742222088
3.183314856751238 5.959635794170241 0.1677954886065701 0.2471367685917952 0.2484683774706749 2.471648061040117 1.052914298307181 5.106797220492625 0.0031624883065925 -3.629346897717125
3.264517330891064 6.111734519503036 0.1636196724201484 0.2477842988893619 0.2491182422692389 2.479228730322046 1.023769751223796 5.254434693685235 0.004915236320016 -3.16132952309529
3.258582142518254 6.100617553886817 0.1639178314600104 0.2477169336839368 0.2490506344769172 2.497077227885862 1.02967556350075 4.778283065378316 0.0047893780430031 -1.891833952221497
3.133705654354152 5.866712036790251 0.1704532272470479 0.2469134521307422 0.2482442545037259 2.235660084429823 1.027848604981011 5.983266318541644 0.0020578068660194 -57.8327414289762
3.337223562643021 6.247916244923902 0.1600533619208559 0.2489690299307792 0.2503072289568328 2.3803873964136 1.093787660594435 5.826883518280702 0.0064293766403597 -17.37919653058104
3.27461405242905 6.130646246472022 0.1631149408719294 0.2485220747534828 0.2498586706501791 2.612467864764584 1.035288797974123 4.783562203377362 0.0051285468443492 -3.237348773955259
3.356718408161939 6.284430444829784 0.1591234096357455 0.2481542080584035 0.2494894823457132 2.644055796274134 1.147467159931741 5.933312266177871 0.0068269062387948 -6.153096925731056
3.292975637869548 6.165038396566024 0.1622049913844832 0.2485445788710984 0.2498812555536931 2.591967526686413 1.006667559803478 5.354726644715336 0.0055139242505467 -1.900189141214177
3.11860316012965 5.8384230478674 0.1712791265383329 0.2470099391933608 0.2483410901166195 2.52160557853019 1.028477696397197 6.094271958207454 0.0017161974278603 -0.6078351369325299
3.051698541861115 5.713100153400354 0.1750363153365716 0.2465476447604674 0.2478771244746713 2.447323441653258 1.084936267332625 6.609386018574945 0.0001718753216759 -6.03997313877884
3.074431002549332 5.755681934356966 0.173741358783357 0.2460125428289538 0.2473400842991593 2.3469345824332 1.051089527610775 6.101791589007406 0.0007023615745333 -23.85373042027842
3.332538292475421 6.23914062162925 0.1602784839523085 0.2490922536893206 0.2504308941871043 2.813764933107909 0.9935679578218376 4.300231908685722 0.0063333132609911 -43.23923940952432
3.104304613642646 5.811639839026238 0.1720684742514178 0.2450683487509662 0.2463924601326319 2.746322687620129 1.049791131347623 4.782072019706075 0.0013904329545045 -23.62067201585637
3.212832663441997 6.014925409220086 0.166253100739559 0.2476867213371422 0.2490203133121381 2.778610721584315 1.075451390735592 6.189846314889823 0.0038074152303761 -32.29372914145269
3.096182291836 5.796425523396772 0.1725201153648203 0.2463890531524099 0.2477179588456453 2.880265169695424 1.241987804068367 5.666019070588345 0.0012043604556462 -66.13910312672228
3.292535666608058 6.164214310577689 0.1622266763639312 0.2479147254501492 0.2492491383200572 2.537010584423579 0.9438637246827026 5.299373871990375 0.0055047262308654 -0.5313063795920013
3.224348861347389 6.036496199479915 0.1656590126050534 0.2473728121340783 0.2487052727038087 2.472493232665416 0.9474845277358348 5.173975090570863 0.0040565906175188 -3.613182394049482
3.179242694209158 5.952008215532584 0.1680105207836176 0.246915244206063 0.2482460530539661 2.624685202378562 0.9769666782183232 4.951553091657823 0.0030728024763649 -3.791771626872256
3.383357068305873 6.334324850069659 0.1578700214576149 0.2489888649730831 0.2503271350765451 2.613704252557273 1.099694330292524 5.215030389852246 0.0073645077609476 -3.529284158840305
3.377729196322541 6.323783832116409 0.1581331725669259 0.2492491997680219 0.2505884022381152 2.466771018399548 0.981262756873654 6.22388219751907 0.0072514623659452 -4.829901438635723
3.216341693334979 6.021498119616417 0.1660716287101826 0.2476451609743309 0.248978603236951 2.398134252059004 1.02269140387013 5.299294163023034 0.0038834839935568 -13.56410829661609
3.381238772446549 6.330357278438075 0.157968966997505 0.2493787601472989 0.2507184262639065 2.420015662648013 1.123833303255619 5.560032157727377 0.0073219930549206 -10.65201115696249
3.127516647029329 5.85511921527893 0.1707907154803101 0.2471632318883144 0.2484949362917336 2.140665534440034 1.008404005002727 6.383851968565502 0.0019181210771912 -98.4215088743252
3.401897040492787 6.369050159381652 0.1570092831702689 0.2496733205103837 0.2510140398473794 2.268911347828766 1.057113186596391 6.191671078257019 0.0077349147501434 -47.19031990885477
3.350702507328518 6.273162572667251 0.1594092275492895 0.2491975270941043 0.2505365445804109 2.275832240257699 1.131193161663333 6.794399995997776 0.0067046070308262 -44.69582249038528
3.216137729603531 6.021116078418611 0.1660821659931593 0.2478348714150619 0.2491689968673612 2.412372073860812 0.9485488537318578 4.984931188412959 0.0038790660279888 -11.22214292207257
3.199658406984104 5.990248851615407 0.166937972824005 0.2478773018570553 0.2492115800401078 2.205168516348433 0.9865677033612016 7.59341728190564 0.0035206936899862 -69.93006970704303
3.128601663589016 5.857151595011215 0.1707314526145682 0.2472524371175905 0.2485844634509391 2.230856308641107 0.9806266521821208 5.748255238626403 0.0019426403649238 -59.70328266884147
3.231990230375906 6.050809076599093 0.1652671547458672 0.2481327046698494 0.2494679016432754 2.378227637619515 1.084001302855385 5.746295943589677 0.0042211831116105 -17.47988049614835
3.350591019926824 6.272953754936113 0.1594145340563226 0.2494558198663496 0.2507957616355451 2.34854827940159 0.8611370214059676 4.186366261087973 0.0067023374487197 -24.51745678288053
3.359181888802235 6.289044576147204 0.1590066643497414 0.2494091732901053 0.25074894820865 2.419755466017625 1.018460743556566 5.37581987620093 0.0068768930627369 -10.7061872975596
3.390891405408131 6.348436658657323 0.1575190954510519 0.2496905233902948 0.2510313041988241 2.359922640573719 1.13727204848645 6.644281401614982 0.0075154039121843 -22.02961387407736
3.392365822636592 6.351198238152969 0.1574506042013918 0.2494912550940527 0.2508313235910127 2.508284785482649 1.148059573066802 6.42581686783037 0.0075448724744173 -2.011754170770128
3.181542511685279 5.95631601098792 0.1678890102800538 0.2474878873529043 0.2488207628461116 2.345152568183267 1.07795476281304 5.578219400296174 0.0031234755745362 -24.56644941778311
3.240174418759192 6.066138662466659 0.1648495122914603 0.2476620819371229 0.2489955851569105 2.571127561036841 1.083835241106542 6.8361927333259 0.0043968108876969 -0.7398038641882286
3.23624496737822 6.058778515736614 0.1650497699169355 0.2478311642928381 0.2491652763999147 2.392370655628782 1.152687652949408 6.517278375167214 0.0043125703143327 -14.66066424956153
3.440700986797637 6.441729324644844 0.1552378173007345 0.2498720432565302 0.2512134724360111 2.336209781322486 0.9191240138869232 5.438683661569832 0.0085004150807652 -27.73518959116535
3.26452063009691 6.111740699104725 0.1636195069837443 0.248156639494774 0.2494919225237199 2.455977599404268 0.9775038514380638 6.015569023499453 0.0049153059608027 -5.479306004806538
3.070634555730795 5.748570562893263 0.1739562886215489 0.2462800134551223 0.2476085242704942 2.408536990142464 0.9004027213265662 4.810778099733584 0.0006141865128702 -11.48936248234682
3.393349609775423 6.35304086831002 0.1574049373722998 0.2491855512608027 0.2505245258691678 2.590001435736034 1.030990931357319 6.015325152724136 0.0075645266397813 -2.072628826616279
3.39673926662321 6.359389681159013 0.1572477942282266 0.2492472277175468 0.2505864231285708 2.369363415168789 0.9708997327262612 4.849217935901652 0.0076321769437641 -19.76242289185472
3.202472781107663 5.995520433298571 0.1667911920449961 0.2470215863559334 0.2483527793444054 2.621623631960841 1.032833048390038 5.20512858052166 0.0035820964785591 -3.537798018629537
